Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
432,3/28/20,6:00 PM,Kerala,168,8,11,0,176
433,3/28/20,6:00 PM,Ladakh,13,0,3,0,13
434,3/28/20,6:00 PM,Madhya Pradesh,30,0,0,2,30
435,3/28/20,6:00 PM,Maharashtra,177,3,25,5,180
436,3/28/20,6:00 PM,Manipur,1,0,0,0,1
437,3/28/20,6:00 PM,Mizoram,1,0,0,0,1
438,3/28/20,6:00 PM,Odisha,3,0,0,0,3
439,3/28/20,6:00 PM,Puducherry,1,0,0,0,1
440,3/28/20,6:00 PM,Punjab,38,0,1,1,38
441,3/28/20,6:00 PM,Rajasthan,52,2,3,0,54
442,3/28/20,6:00 PM,Tamil Nadu,34,6,2,1,40
443,3/28/20,6:00 PM,Telengana,46,10,1,0,56
444,3/28/20,6:00 PM,Uttarakhand,4,1,0,0,5
445,3/28/20,6:00 PM,Uttar Pradesh,54,1,11,0,55
446,3/28/20,6:00 PM,West Bengal,15,0,0,1,15
447,3/29/20,7:30 PM,Andhra Pradesh,-,-,1,0,19
448,3/29/20,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9
449,3/29/20,7:30 PM,Bihar,-,-,0,1,11
450,3/29/20,7:30 PM,Chandigarh,-,-,0,0,8
451,3/29/20,7:30 PM,Chhattisgarh,-,-,0,0,7
452,3/29/20,7:30 PM,Delhi,-,-,6,2,49
453,3/29/20,7:30 PM,Goa,-,-,0,0,5
454,3/29/20,7:30 PM,Gujarat,-,-,1,5,58
455,3/29/20,7:30 PM,Haryana,-,-,17,0,33
456,3/29/20,7:30 PM,Himachal Pradesh,-,-,0,1,3
457,3/29/20,7:30 PM,Jammu and Kashmir,-,-,1,2,31
458,3/29/20,7:30 PM,Karnataka,-,-,5,3,76
459,3/29/20,7:30 PM,Kerala,-,-,15,1,182
460,3/29/20,7:30 PM,Ladakh,-,-,3,0,13
461,3/29/20,7:30 PM,Madhya Pradesh,-,-,0,2,30
462,3/29/20,7:30 PM,Maharashtra,-,-,25,6,186
463,3/29/20,7:30 PM,Manipur,-,-,0,0,1
464,3/29/20,7:30 PM,Mizoram,-,-,0,0,1
465,3/29/20,7:30 PM,Odisha,-,-,0,0,3
466,3/29/20,7:30 PM,Puducherry,-,-,0,0,1
467,3/29/20,7:30 PM,Punjab,-,-,1,1,38
468,3/29/20,7:30 PM,Rajasthan,-,-,3,0,55
469,3/29/20,7:30 PM,Tamil Nadu,-,-,4,1,49
470,3/29/20,7:30 PM,Telengana,-,-,1,1,66
471,3/29/20,7:30 PM,Uttarakhand,-,-,2,0,7
472,3/29/20,7:30 PM,Uttar Pradesh,-,-,11,0,65
473,3/29/20,7:30 PM,West Bengal,-,-,0,1,18
474,3/30/20,9:30 PM,Andhra Pradesh,-,-,1,0,23
475,3/30/20,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9
476,3/30/20,9:30 PM,Bihar,-,-,0,1,15
477,3/30/20,9:30 PM,Chandigarh,-,-,0,0,8
478,3/30/20,9:30 PM,Chhattisgarh,-,-,0,0,7
479,3/30/20,9:30 PM,Delhi,-,-,6,2,87
480,3/30/20,9:30 PM,Goa,-,-,0,0,5
481,3/30/20,9:30 PM,Gujarat,-,-,1,6,69
482,3/30/20,9:30 PM,Haryana,-,-,18,0,36
483,3/30/20,9:30 PM,Himachal Pradesh,-,-,0,1,3
484,3/30/20,9:30 PM,Jammu and Kashmir,-,-,2,2,48
485,3/30/20,9:30 PM,Karnataka,-,-,5,3,83
486,3/30/20,9:30 PM,Kerala,-,-,19,1,202
487,3/30/20,9:30 PM,Ladakh,-,-,3,0,13
488,3/30/20,9:30 PM,Madhya Pradesh,-,-,0,3,47
489,3/30/20,9:30 PM,Maharashtra,-,-,25,8,198
490,3/30/20,9:30 PM,Manipur,-,-,0,0,1
491,3/30/20,9:30 PM,Mizoram,-,-,0,0,1
492,3/30/20,9:30 PM,Odisha,-,-,0,0,3
493,3/30/20,9:30 PM,Puducherry,-,-,0,0,1
494,3/30/20,9:30 PM,Punjab,-,-,1,1,38
495,3/30/20,9:30 PM,Rajasthan,-,-,3,0,59
496,3/30/20,9:30 PM,Tamil Nadu,-,-,4,1,67
497,3/30/20,9:30 PM,Telengana,-,-,1,1,71
498,3/30/20,9:30 PM,Uttarakhand,-,-,2,0,7
499,3/30/20,9:30 PM,Uttar Pradesh,-,-,11,0,82
500,3/30/20,9:30 PM,West Bengal,-,-,0,1,22
501,3/30/20,9:30 PM,Unassigned,-,-,0,0,46
502,3/31/20,8:30 PM,Andhra Pradesh,-,-,1,0,40
503,3/31/20,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10
504,3/31/20,8:30 PM,Bihar,-,-,0,1,15
505,3/31/20,8:30 PM,Chandigarh,-,-,0,0,13
506,3/31/20,8:30 PM,Chhattisgarh,-,-,0,0,8
507,3/31/20,8:30 PM,Delhi,-,-,6,2,97
508,3/31/20,8:30 PM,Goa,-,-,0,0,5
509,3/31/20,8:30 PM,Gujarat,-,-,3,6,73
510,3/31/20,8:30 PM,Haryana,-,-,21,0,40
511,3/31/20,8:30 PM,Himachal Pradesh,-,-,0,1,3
512,3/31/20,8:30 PM,Jammu and Kashmir,-,-,2,2,54
513,3/31/20,8:30 PM,Karnataka,-,-,5,3,83
514,3/31/20,8:30 PM,Kerala,-,-,19,1,234
515,3/31/20,8:30 PM,Ladakh,-,-,3,0,13
516,3/31/20,8:30 PM,Madhya Pradesh,-,-,0,3,47
517,3/31/20,8:30 PM,Maharashtra,-,-,39,9,216
518,3/31/20,8:30 PM,Manipur,-,-,0,0,1
519,3/31/20,8:30 PM,Mizoram,-,-,0,0,1
520,3/31/20,8:30 PM,Odisha,-,-,0,0,3
521,3/31/20,8:30 PM,Puducherry,-,-,0,0,1
522,3/31/20,8:30 PM,Punjab,-,-,1,3,41
523,3/31/20,8:30 PM,Rajasthan,-,-,3,0,74
524,3/31/20,8:30 PM,Tamil Nadu,-,-,4,1,74
525,3/31/20,8:30 PM,Telengana,-,-,1,1,79
526,3/31/20,8:30 PM,Uttarakhand,-,-,2,0,7
527,3/31/20,8:30 PM,Uttar Pradesh,-,-,14,0,101
528,3/31/20,8:30 PM,West Bengal,-,-,0,2,26
529,3/31/20,8:30 PM,Unassigned,-,-,0,0,38
530,4/1/2020,7:30 PM,Andhra Pradesh,-,-,1,0,83
531,4/1/2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10
532,4/1/2020,7:30 PM,Assam,-,-,0,0,1
533,4/1/2020,7:30 PM,Bihar,-,-,0,1,23
534,4/1/2020,7:30 PM,Chandigarh,-,-,0,0,16
535,4/1/2020,7:30 PM,Chhattisgarh,-,-,2,0,9
536,4/1/2020,7:30 PM,Delhi,-,-,6,2,152
537,4/1/2020,7:30 PM,Goa,-,-,0,0,5
538,4/1/2020,7:30 PM,Gujarat,-,-,5,6,82
539,4/1/2020,7:30 PM,Haryana,-,-,21,0,43
540,4/1/2020,7:30 PM,Himachal Pradesh,-,-,0,1,3
541,4/1/2020,7:30 PM,Jammu and Kashmir,-,-,2,2,62
542,4/1/2020,7:30 PM,Jharkhand,-,-,0,0,1
543,4/1/2020,7:30 PM,Karnataka,-,-,8,3,101
544,4/1/2020,7:30 PM,Kerala,-,-,23,2,241
545,4/1/2020,7:30 PM,Ladakh,-,-,3,0,13
546,4/1/2020,7:30 PM,Madhya Pradesh,-,-,0,3,66
547,4/1/2020,7:30 PM,Maharashtra,-,-,39,9,302
548,4/1/2020,7:30 PM,Manipur,-,-,0,0,1
549,4/1/2020,7:30 PM,Mizoram,-,-,0,0,1
550,4/1/2020,7:30 PM,Odisha,-,-,0,0,4
551,4/1/2020,7:30 PM,Puducherry,-,-,1,0,3
552,4/1/2020,7:30 PM,Punjab,-,-,1,3,42
553,4/1/2020,7:30 PM,Rajasthan,-,-,3,0,93
554,4/1/2020,7:30 PM,Tamil Nadu,-,-,6,1,234
555,4/1/2020,7:30 PM,Telengana,-,-,1,3,96
556,4/1/2020,7:30 PM,Uttarakhand,-,-,2,0,7
557,4/1/2020,7:30 PM,Uttar Pradesh,-,-,14,2,103
558,4/1/2020,7:30 PM,West Bengal,-,-,6,3,37
559,4/2/2020,6:00 PM,Andhra Pradesh,-,-,1,1,86
560,4/2/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10
561,4/2/2020,6:00 PM,Assam,-,-,0,0,5
562,4/2/2020,6:00 PM,Bihar,-,-,0,1,24
563,4/2/2020,6:00 PM,Chandigarh,-,-,0,0,16
564,4/2/2020,6:00 PM,Chhattisgarh,-,-,2,0,9
565,4/2/2020,6:00 PM,Delhi,-,-,8,4,219
566,4/2/2020,6:00 PM,Goa,-,-,0,0,5
567,4/2/2020,6:00 PM,Gujarat,-,-,8,7,87
568,4/2/2020,6:00 PM,Haryana,-,-,21,0,43
569,4/2/2020,6:00 PM,Himachal Pradesh,-,-,1,1,3
570,4/2/2020,6:00 PM,Jammu and Kashmir,-,-,2,2,62
571,4/2/2020,6:00 PM,Jharkhand,-,-,0,0,1
572,4/2/2020,6:00 PM,Karnataka,-,-,9,3,110
573,4/2/2020,6:00 PM,Kerala,-,-,25,2,265
574,4/2/2020,6:00 PM,Ladakh,-,-,3,0,13
575,4/2/2020,6:00 PM,Madhya Pradesh,-,-,0,6,99
576,4/2/2020,6:00 PM,Maharashtra,-,-,42,13,335
577,4/2/2020,6:00 PM,Manipur,-,-,0,0,1
578,4/2/2020,6:00 PM,Mizoram,-,-,0,0,1
579,4/2/2020,6:00 PM,Odisha,-,-,0,0,4
580,4/2/2020,6:00 PM,Puducherry,-,-,1,0,3
581,4/2/2020,6:00 PM,Punjab,-,-,1,4,46
582,4/2/2020,6:00 PM,Rajasthan,-,-,3,0,108
583,4/2/2020,6:00 PM,Tamil Nadu,-,-,6,1,234
584,4/2/2020,6:00 PM,Telengana,-,-,1,3,107
585,4/2/2020,6:00 PM,Uttarakhand,-,-,2,0,7
586,4/2/2020,6:00 PM,Uttar Pradesh,-,-,14,2,113
587,4/2/2020,6:00 PM,West Bengal,-,-,6,3,53
588,4/3/2020,6:00 PM,Andhra Pradesh,-,-,1,1,132
589,4/3/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10
590,4/3/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
591,4/3/2020,6:00 PM,Assam,-,-,0,0,16
592,4/3/2020,6:00 PM,Bihar,-,-,0,1,29
593,4/3/2020,6:00 PM,Chandigarh,-,-,0,0,18
594,4/3/2020,6:00 PM,Chhattisgarh,-,-,3,0,9
595,4/3/2020,6:00 PM,Delhi,-,-,8,4,219
596,4/3/2020,6:00 PM,Goa,-,-,0,0,6
597,4/3/2020,6:00 PM,Gujarat,-,-,10,8,95
598,4/3/2020,6:00 PM,Haryana,-,-,24,0,49
599,4/3/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6
600,4/3/2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75
601,4/3/2020,6:00 PM,Jharkhand,-,-,0,0,2
602,4/3/2020,6:00 PM,Karnataka,-,-,10,3,124
603,4/3/2020,6:00 PM,Kerala,-,-,27,2,286
604,4/3/2020,6:00 PM,Ladakh,-,-,3,0,14
605,4/3/2020,6:00 PM,Madhya Pradesh,-,-,0,6,104
606,4/3/2020,6:00 PM,Maharashtra,-,-,42,16,335
607,4/3/2020,6:00 PM,Manipur,-,-,0,0,2
608,4/3/2020,6:00 PM,Mizoram,-,-,0,0,1
609,4/3/2020,6:00 PM,Odisha,-,-,0,0,5
610,4/3/2020,6:00 PM,Puducherry,-,-,1,0,5
611,4/3/2020,6:00 PM,Punjab,-,-,1,5,48
612,4/3/2020,6:00 PM,Rajasthan,-,-,3,0,167
613,4/3/2020,6:00 PM,Tamil Nadu,-,-,6,1,309
614,4/3/2020,6:00 PM,Telengana,-,-,1,7,158
615,4/3/2020,6:00 PM,Uttarakhand,-,-,2,0,10
616,4/3/2020,6:00 PM,Uttar Pradesh,-,-,14,2,172
617,4/3/2020,6:00 PM,West Bengal,-,-,3,3,63
618,4/3/2020,6:00 PM,Unassigned,-,-,0,0,77
619,4/4/2020,6:00 PM,Andhra Pradesh,-,-,1,1,161
620,4/4/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10
621,4/4/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
622,4/4/2020,6:00 PM,Assam,-,-,0,0,24
623,4/4/2020,6:00 PM,Bihar,-,-,0,1,30
624,4/4/2020,6:00 PM,Chandigarh,-,-,0,0,18
625,4/4/2020,6:00 PM,Chhattisgarh,-,-,3,0,9
626,4/4/2020,6:00 PM,Delhi,-,-,15,6,445
627,4/4/2020,6:00 PM,Goa,-,-,0,0,7
628,4/4/2020,6:00 PM,Gujarat,-,-,14,10,105
629,4/4/2020,6:00 PM,Haryana,-,-,24,0,49
630,4/4/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6
631,4/4/2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75
632,4/4/2020,6:00 PM,Jharkhand,-,-,0,0,2
633,4/4/2020,6:00 PM,Karnataka,-,-,12,3,128
634,4/4/2020,6:00 PM,Kerala,-,-,41,2,295
635,4/4/2020,6:00 PM,Ladakh,-,-,3,0,14
636,4/4/2020,6:00 PM,Madhya Pradesh,-,-,0,6,104
637,4/4/2020,6:00 PM,Maharashtra,-,-,42,24,490
638,4/4/2020,6:00 PM,Manipur,-,-,0,0,2
639,4/4/2020,6:00 PM,Mizoram,-,-,0,0,1
640,4/4/2020,6:00 PM,Odisha,-,-,0,0,5
641,4/4/2020,6:00 PM,Puducherry,-,-,1,0,5
642,4/4/2020,6:00 PM,Punjab,-,-,1,5,57
643,4/4/2020,6:00 PM,Rajasthan,-,-,21,0,200
644,4/4/2020,6:00 PM,Tamil Nadu,-,-,6,2,411
645,4/4/2020,6:00 PM,Telengana,-,-,1,7,159
646,4/4/2020,6:00 PM,Uttarakhand,-,-,2,0,16
647,4/4/2020,6:00 PM,Uttar Pradesh,-,-,19,2,174
648,4/4/2020,6:00 PM,West Bengal,-,-,3,3,69
649,4/5/2020,6:00 PM,Andhra Pradesh,-,-,1,1,190
650,4/5/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10
651,4/5/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
652,4/5/2020,6:00 PM,Assam,-,-,0,0,26
653,4/5/2020,6:00 PM,Bihar,-,-,0,1,30
654,4/5/2020,6:00 PM,Chandigarh,-,-,0,0,18
655,4/5/2020,6:00 PM,Chhattisgarh,-,-,3,0,9
656,4/5/2020,6:00 PM,Delhi,-,-,18,7,503
657,4/5/2020,6:00 PM,Goa,-,-,0,0,7
658,4/5/2020,6:00 PM,Gujarat,-,-,18,11,122
659,4/5/2020,6:00 PM,Haryana,-,-,25,1,59
660,4/5/2020,6:00 PM,Himachal Pradesh,-,-,1,1,6
661,4/5/2020,6:00 PM,Jammu and Kashmir,-,-,4,2,106
662,4/5/2020,6:00 PM,Jharkhand,-,-,0,0,3
663,4/5/2020,6:00 PM,Karnataka,-,-,12,4,144
664,4/5/2020,6:00 PM,Kerala,-,-,49,2,306
665,4/5/2020,6:00 PM,Ladakh,-,-,10,0,14
666,4/5/2020,6:00 PM,Madhya Pradesh,-,-,0,9,165
667,4/5/2020,6:00 PM,Maharashtra,-,-,42,24,490
668,4/5/2020,6:00 PM,Manipur,-,-,0,0,2
669,4/5/2020,6:00 PM,Mizoram,-,-,0,0,1
670,4/5/2020,6:00 PM,Odisha,-,-,0,0,20
671,4/5/2020,6:00 PM,Puducherry,-,-,1,0,5
672,4/5/2020,6:00 PM,Punjab,-,-,1,5,57
673,4/5/2020,6:00 PM,Rajasthan,-,-,21,0,200
674,4/5/2020,6:00 PM,Tamil Nadu,-,-,6,3,485
675,4/5/2020,6:00 PM,Telengana,-,-,32,7,269
676,4/5/2020,6:00 PM,Uttarakhand,-,-,2,0,22
677,4/5/2020,6:00 PM,Uttar Pradesh,-,-,19,2,227
678,4/5/2020,6:00 PM,West Bengal,-,-,10,3,80
679,4/6/2020,6:00 PM,Andhra Pradesh,-,-,1,3,226
680,4/6/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10
681,4/6/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
682,4/6/2020,6:00 PM,Assam,-,-,0,0,26
683,4/6/2020,6:00 PM,Bihar,-,-,0,1,32
684,4/6/2020,6:00 PM,Chandigarh,-,-,0,0,18
685,4/6/2020,6:00 PM,Chhattisgarh,-,-,8,0,10
686,4/6/2020,6:00 PM,Delhi,-,-,19,7,523
687,4/6/2020,6:00 PM,Goa,-,-,0,0,7
688,4/6/2020,6:00 PM,Gujarat,-,-,22,12,144
689,4/6/2020,6:00 PM,Haryana,-,-,25,1,84
690,4/6/2020,6:00 PM,Himachal Pradesh,-,-,2,1,13
691,4/6/2020,6:00 PM,Jammu and Kashmir,-,-,4,2,109
692,4/6/2020,6:00 PM,Jharkhand,-,-,0,0,4
693,4/6/2020,6:00 PM,Karnataka,-,-,12,4,151
694,4/6/2020,6:00 PM,Kerala,-,-,55,2,314
695,4/6/2020,6:00 PM,Ladakh,-,-,10,0,14
696,4/6/2020,6:00 PM,Madhya Pradesh,-,-,0,9,165
697,4/6/2020,6:00 PM,Maharashtra,-,-,56,45,748
698,4/6/2020,6:00 PM,Manipur,-,-,0,0,2
699,4/6/2020,6:00 PM,Mizoram,-,-,0,0,1
700,4/6/2020,6:00 PM,Odisha,-,-,2,0,21
701,4/6/2020,6:00 PM,Puducherry,-,-,1,0,5
702,4/6/2020,6:00 PM,Punjab,-,-,4,6,76
703,4/6/2020,6:00 PM,Rajasthan,-,-,21,0,274
704,4/6/2020,6:00 PM,Tamil Nadu,-,-,8,5,571
705,4/6/2020,6:00 PM,Telengana,-,-,34,7,321
706,4/6/2020,6:00 PM,Uttarakhand,-,-,4,0,26
707,4/6/2020,6:00 PM,Uttar Pradesh,-,-,21,3,305
708,4/6/2020,6:00 PM,West Bengal,-,-,10,3,80
709,4/7/2020,6:00 PM,Andhra Pradesh,-,-,1,3,266
710,4/7/2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10
711,4/7/2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
712,4/7/2020,6:00 PM,Assam,-,-,0,0,26
713,4/7/2020,6:00 PM,Bihar,-,-,0,1,32
714,4/7/2020,6:00 PM,Chandigarh,-,-,7,0,18
715,4/7/2020,6:00 PM,Chhattisgarh,-,-,9,0,10
716,4/7/2020,6:00 PM,Delhi,-,-,21,7,576
717,4/7/2020,6:00 PM,Goa,-,-,0,0,7
718,4/7/2020,6:00 PM,Gujarat,-,-,25,13,165
719,4/7/2020,6:00 PM,Haryana,-,-,25,1,90
720,4/7/2020,6:00 PM,Himachal Pradesh,-,-,2,1,13
721,4/7/2020,6:00 PM,Jammu and Kashmir,-,-,4,2,116
722,4/7/2020,6:00 PM,Jharkhand,-,-,0,0,4
723,4/7/2020,6:00 PM,Karnataka,-,-,25,4,175
724,4/7/2020,6:00 PM,Kerala,-,-,58,2,327
725,4/7/2020,6:00 PM,Ladakh,-,-,10,0,14
726,4/7/2020,6:00 PM,Madhya Pradesh,-,-,0,13,229
727,4/7/2020,6:00 PM,Maharashtra,-,-,56,48,868
728,4/7/2020,6:00 PM,Manipur,-,-,0,0,2
729,4/7/2020,6:00 PM,Mizoram,-,-,0,0,1
730,4/7/2020,6:00 PM,Odisha,-,-,2,1,42
731,4/7/2020,6:00 PM,Puducherry,-,-,1,0,5
732,4/7/2020,6:00 PM,Punjab,-,-,4,7,91
733,4/7/2020,6:00 PM,Rajasthan,-,-,21,3,288
734,4/7/2020,6:00 PM,Tamil Nadu,-,-,8,5,621
735,4/7/2020,6:00 PM,Telengana,-,-,35,7,364
736,4/7/2020,6:00 PM,Tripura,-,-,0,0,1
737,4/7/2020,6:00 PM,Uttarakhand,-,-,5,0,31
738,4/7/2020,6:00 PM,Uttar Pradesh,-,-,21,3,305
739,4/7/2020,6:00 PM,West Bengal,-,-,13,3,91
740,4/8/2020,5:00 PM,Andhra Pradesh,-,-,5,4,305
741,4/8/2020,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,10
742,4/8/2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
743,4/8/2020,5:00 PM,Assam,-,-,0,0,27
744,4/8/2020,5:00 PM,Bihar,-,-,0,1,38
745,4/8/2020,5:00 PM,Chandigarh,-,-,7,0,18
746,4/8/2020,5:00 PM,Chhattisgarh,-,-,9,0,10
747,4/8/2020,5:00 PM,Delhi,-,-,21,9,576
748,4/8/2020,5:00 PM,Goa,-,-,0,0,7
749,4/8/2020,5:00 PM,Gujarat,-,-,25,13,165
750,4/8/2020,5:00 PM,Haryana,-,-,28,3,147
751,4/8/2020,5:00 PM,Himachal Pradesh,-,-,2,1,18
752,4/8/2020,5:00 PM,Jammu and Kashmir,-,-,4,2,116
753,4/8/2020,5:00 PM,Jharkhand,-,-,0,0,4
754,4/8/2020,5:00 PM,Karnataka,-,-,25,4,175
755,4/8/2020,5:00 PM,Kerala,-,-,70,2,336
756,4/8/2020,5:00 PM,Ladakh,-,-,10,0,14
757,4/8/2020,5:00 PM,Madhya Pradesh,-,-,0,13,229
758,4/8/2020,5:00 PM,Maharashtra,-,-,79,64,1018
759,4/8/2020,5:00 PM,Manipur,-,-,0,0,2
760,4/8/2020,5:00 PM,Mizoram,-,-,0,0,1
761,4/8/2020,5:00 PM,Odisha,-,-,2,1,42
762,4/8/2020,5:00 PM,Puducherry,-,-,1,0,5
763,4/8/2020,5:00 PM,Punjab,-,-,4,7,91
764,4/8/2020,5:00 PM,Rajasthan,-,-,21,3,328
765,4/8/2020,5:00 PM,Tamil Nadu,-,-,19,7,690
766,4/8/2020,5:00 PM,Telengana,-,-,35,7,427
767,4/8/2020,5:00 PM,Tripura,-,-,0,0,1
768,4/8/2020,5:00 PM,Uttarakhand,-,-,5,0,31
769,4/8/2020,5:00 PM,Uttar Pradesh,-,-,26,3,343
770,4/8/2020,5:00 PM,West Bengal,-,-,13,5,99
771,4/9/2020,5:00 PM,Andhra Pradesh,-,-,6,4,348
772,4/9/2020,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,11
773,4/9/2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
774,4/9/2020,5:00 PM,Assam,-,-,0,0,28
775,4/9/2020,5:00 PM,Bihar,-,-,0,1,39
776,4/9/2020,5:00 PM,Chandigarh,-,-,7,0,18
777,4/9/2020,5:00 PM,Chhattisgarh,-,-,9,0,10
778,4/9/2020,5:00 PM,Delhi,-,-,21,9,669
779,4/9/2020,5:00 PM,Goa,-,-,0,0,7
780,4/9/2020,5:00 PM,Gujarat,-,-,25,16,179
781,4/9/2020,5:00 PM,Haryana,-,-,29,3,169
782,4/9/2020,5:00 PM,Himachal Pradesh,-,-,2,1,18
783,4/9/2020,5:00 PM,Jammu and Kashmir,-,-,4,4,158
784,4/9/2020,5:00 PM,Jharkhand,-,-,0,0,13
785,4/9/2020,5:00 PM,Karnataka,-,-,28,5,181
786,4/9/2020,5:00 PM,Kerala,-,-,83,2,345
787,4/9/2020,5:00 PM,Ladakh,-,-,10,0,14
788,4/9/2020,5:00 PM,Madhya Pradesh,-,-,0,16,259
789,4/9/2020,5:00 PM,Maharashtra,-,-,117,72,1135
790,4/9/2020,5:00 PM,Manipur,-,-,1,0,2
791,4/9/2020,5:00 PM,Mizoram,-,-,0,0,1
792,4/9/2020,5:00 PM,Odisha,-,-,2,1,42
793,4/9/2020,5:00 PM,Puducherry,-,-,1,0,5
794,4/9/2020,5:00 PM,Punjab,-,-,4,8,101
795,4/9/2020,5:00 PM,Rajasthan,-,-,21,3,383
796,4/9/2020,5:00 PM,Tamil Nadu,-,-,21,8,738
797,4/9/2020,5:00 PM,Telengana,-,-,35,7,442
798,4/9/2020,5:00 PM,Tripura,-,-,0,0,1
799,4/9/2020,5:00 PM,Uttarakhand,-,-,5,0,35
800,4/9/2020,5:00 PM,Uttar Pradesh,-,-,31,4,410
801,4/9/2020,5:00 PM,West Bengal,-,-,16,5,103
802,4/10/2020,5:00 PM,Andhra Pradesh,-,-,7,6,363
803,4/10/2020,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,11
804,4/10/2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
805,4/10/2020,5:00 PM,Assam,-,-,0,0,29
806,4/10/2020,5:00 PM,Bihar,-,-,0,1,60
807,4/10/2020,5:00 PM,Chandigarh,-,-,7,0,18
808,4/10/2020,5:00 PM,Chhattisgarh,-,-,9,0,10
809,4/10/2020,5:00 PM,Delhi,-,-,25,13,898
810,4/10/2020,5:00 PM,Goa,-,-,1,0,7
811,4/10/2020,5:00 PM,Gujarat,-,-,26,17,241
812,4/10/2020,5:00 PM,Haryana,-,-,29,3,169
813,4/10/2020,5:00 PM,Himachal Pradesh,-,-,6,1,28
814,4/10/2020,5:00 PM,Jammu and Kashmir,-,-,6,4,184
815,4/10/2020,5:00 PM,Jharkhand,-,-,0,1,13
816,4/10/2020,5:00 PM,Karnataka,-,-,30,6,197
817,4/10/2020,5:00 PM,Kerala,-,-,96,2,357
818,4/10/2020,5:00 PM,Ladakh,-,-,10,0,15
819,4/10/2020,5:00 PM,Madhya Pradesh,-,-,0,16,259
820,4/10/2020,5:00 PM,Maharashtra,-,-,125,97,1364
821,4/10/2020,5:00 PM,Manipur,-,-,1,0,2
822,4/10/2020,5:00 PM,Mizoram,-,-,0,0,1
823,4/10/2020,5:00 PM,Odisha,-,-,2,1,44
824,4/10/2020,5:00 PM,Puducherry,-,-,1,0,5
825,4/10/2020,5:00 PM,Punjab,-,-,5,11,132
826,4/10/2020,5:00 PM,Rajasthan,-,-,21,3,463
827,4/10/2020,5:00 PM,Tamil Nadu,-,-,21,8,834
828,4/10/2020,5:00 PM,Telengana,-,-,35,7,473
829,4/10/2020,5:00 PM,Tripura,-,-,0,0,1
830,4/10/2020,5:00 PM,Uttarakhand,-,-,5,0,35
831,4/10/2020,5:00 PM,Uttar Pradesh,-,-,32,4,431
832,4/10/2020,5:00 PM,West Bengal,-,-,16,5,116
833,4/11/2020,5:00 PM,Andhra Pradesh,-,-,11,6,381
834,4/11/2020,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,11
835,4/11/2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
836,4/11/2020,5:00 PM,Assam,-,-,0,1,29
837,4/11/2020,5:00 PM,Bihar,-,-,0,1,60
838,4/11/2020,5:00 PM,Chandigarh,-,-,7,0,18
839,4/11/2020,5:00 PM,Chhattisgarh,-,-,9,0,18
840,4/11/2020,5:00 PM,Delhi,-,-,25,14,903
841,4/11/2020,5:00 PM,Goa,-,-,1,0,7
842,4/11/2020,5:00 PM,Gujarat,-,-,31,19,308
843,4/11/2020,5:00 PM,Haryana,-,-,29,3,177
844,4/11/2020,5:00 PM,Himachal Pradesh,-,-,6,1,28
845,4/11/2020,5:00 PM,Jammu and Kashmir,-,-,6,4,207
846,4/11/2020,5:00 PM,Jharkhand,-,-,0,1,17
847,4/11/2020,5:00 PM,Karnataka,-,-,37,6,214
848,4/11/2020,5:00 PM,Kerala,-,-,123,2,364
849,4/11/2020,5:00 PM,Ladakh,-,-,10,0,15
850,4/11/2020,5:00 PM,Madhya Pradesh,-,-,0,33,443
851,4/11/2020,5:00 PM,Maharashtra,-,-,188,110,1574
852,4/11/2020,5:00 PM,Manipur,-,-,1,0,2
853,4/11/2020,5:00 PM,Mizoram,-,-,0,0,1
854,4/11/2020,5:00 PM,Odisha,-,-,2,1,48
855,4/11/2020,5:00 PM,Puducherry,-,-,1,0,7
